Date Updated,Agency,Contracting Office Agency ID,Agency Office Name,Agency Office ID,Funding Agency Name,Funding Agency ID,Funding Office Name,Funding Office ID,Contract Date Signed,Award Status,Award Type,Modification Number,Procurement Identifier,Modification Reason, Ceiling Value , Value ,NAICS Code,NAICS Description,Performance Start Date,Product/Service Code,Product/Service Description,Description of Requirements,Vendor Entity ID,Vendor Legal Business Name,Vendor Business Types,Vendor Certifications,Congressional District,Vendor Socio-Economic Data,Vendor Zip+4,FPDS Source
2/12/25,USAID,7200,USAID/IRAQ,720267,AGENCY FOR INTERNATIONAL DEVELOPM,7200,USAID/IRAQ,720267,2/21/24,Final,Delivery/Task Order,P00001,72026724N00001,OTHER ADMINISTRATIVE ACTION," $72,904,539.00 "," $54,204,539.00 ",541330,ENGINEERING SERVICES,11/16/23,R499,SUPPORT- PROFESSIONAL: OTHER,"This Administrative Modification is to update language in Sections
F, Deliverables or Performance, and Section H, Special Task Order
Requirements.",DSUSFJFR9A33,"CHEMONICS INTERNATIONAL, INC.","Corporate Entity, Not Tax Exempt",,98,,200035115,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72026724N00001&modNumber=P00001&idvAgencyID=&idvPIID=47QRAD20DU117&contractType=AWARD
2/12/25,USAID,7200,USAID/UKRAINE,720121,AGENCY FOR INTERNATIONAL DEVELOPM,7200,USAID/UKRAINE,720121,1/30/25,Final,Definitive Contract,P00006,72012122C00002,OTHER ADMINISTRATIVE ACTION," $93,300,000.00 "," $54,670,092.00 ",541690,OTHER SCIENTIFIC AND TECHNICAL CONSULTING SE,7/13/22,R499,SUPPORT- PROFESSIONAL: OTHER,Investment for Business Resilience Activity in Ukraine,JKMEF5QVJK24,"DAI GLOBAL, LLC","For Profit Organization
Limited Liability Corporation",,MARYLAND 08,,208143664,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72012122C00002&modNumber=P00006&idvAgencyID=&idvPIID=&contractType=AWARD
2/12/25,USAID,7200,"BUREAU FOR INCLUSIVE GROWTH, PARTN",7201P1,AGENCY FOR INTERNATIONAL DEVELOPM,7200,USAID M/OAA,7200AA,1/29/25,Final,Definitive Contract,P00014,7200AA22C00032,OTHER ADMINISTRATIVE ACTION," $95,000,000.00 "," $55,401,579.00 ",541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MAN,5/23/22,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMEN,"Administrative Modification to remove DEI language as
requested to be consistent with current Agency guidance.",EF1MPLQXCGP5,PM CONSULTING GROUP LLC,"Corporate Entity, Not Tax Exempt","SBA Certified 8(a) Program Participant
DoT Certified Disadvantaged Business Enterprise
Self-Certified Small Disadvantaged Business",MARYLAND 02,"Minority-Owned Business
Black American Owned",212042370,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=7200AA22C00032&modNumber=P00014&idvAgencyID=&idvPIID=&contractType=AWARD
2/12/25,USAID,7200,USAID/SOUTH AFRICA,720674,AGENCY FOR INTERNATIONAL DEVELOPM,7200,USAID AFRICA,720AFR,1/7/25,Final,Definitive Contract,P00002,72067424C00001,FUNDING ONLY ACTION," $84,642,569.00 "," $56,492,569.00 ",541690,OTHER SCIENTIFIC AND TECHNICAL CONSULTING SE,11/7/23,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMEN,"Purpose of the modification is to incrementally fund the Empowering
(Limit 250 characters)
Southern Africa Program
(ESA) in the amount of $6,000,000.00",DSUSFJFR9A33,"CHEMONICS INTERNATIONAL, INC.","Corporate Entity, Not Tax Exempt",,DISTRICT OF COLUMBIA 98,,200035115,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72067424C00001&modNumber=P00002&idvAgencyID=&idvPIID=&contractType=AWARD
2/12/25,USAID,7200,USAID/SOUTH AFRICA,720674,AGENCY FOR INTERNATIONAL DEVELOPM,7200,USAID AFRICA,720AFR,12/3/24,Final,Definitive Contract,0,72067425C00001,," $83,132,725.00 "," $59,599,256.00 ",541690,OTHER SCIENTIFIC AND TECHNICAL CONSULTING SE,12/3/24,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMEN,"The Empower Nigeria program is Power Africas flagship program in
(Limit 250 characters) Nigeria, furthering Power Africas work of increasing available on-
and off-grid generation capacity, access to electricity and
ti i i t iti t l b l t i",UJN1EN56WZ66,"TETRA TECH ES, INC.","Corporate Entity, Not Tax Exempt",,VIRGINIA 08,,222012909,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72067425C00001&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD
1/28/25,USAID,7200,USAID M/OAA,7200AA,AGENCY FOR INTERNATIONAL DEVELOPM,7200,USAID M,72000M,1/31/25,Final,Delivery/Task Order,P00028,7200AA22N00007,FUNDING ONLY ACTION," $99,078,585.00 "," $61,461,223.00 ",541612,HUMAN RESOURCES CONSULTING SERVICES (2007),9/30/22,R431,SUPPORT- PROFESSIONAL: HUMAN RESOURCES,"The purpose of this modification is to incrementally fund the Task
Order.",CKV2L9GZKJK3,DELOITTE CONSULTING LLP,Partnership or Limited Liability Partnership,,VIRGINIA 08,,222091742,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=7200AA22N00007&modNumber=P00028&idvAgencyID=&idvPIID=GS02Q16DCR0046&contractType=AWARD
2/12/25,USAID,7200,USAID M/OAA,7200AA,AGENCY FOR INTERNATIONAL DEVELOPM,7200,AMER EMBASSY NAIROBI - USAID/KENYA,720615,7/9/24,Final,Delivery/Task Order,P00003,7200AA23N00007,FUNDING ONLY ACTION," $64,999,195.00 "," $61,929,203.00 ",541330,ENGINEERING SERVICES,9/28/23,R499,SUPPORT- PROFESSIONAL: OTHER,"AFR/SD/ED - The purpose of the modification 3 is to provide
(Limit 250 characters) incremental funding for $1,319,992: $719,992(USAID/Kenya)
Current: 142
$600,000 (USAID/DRC)",G7QSHPFEZKW1,INTERNATIONAL DEVELOPMENT GROU,"Corporate Entity, Not Tax Exempt
For Profit Organization
Limited Liability Corporation",,VIRGINIA 08,,222014798,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=7200AA23N00007&modNumber=P00003&idvAgencyID=&idvPIID=47QRAD20D1072&contractType=AWARD
2/12/25,USAID,7200,USAID M/OAA,7200AA,AGENCY FOR INTERNATIONAL DEVELOPM,7200,USAID M/OAA,7200AA,1/21/25,Final,Definitive Contract,P00002,7200AA24C00062,OTHER ADMINISTRATIVE ACTION," $79,913,609.00 "," $64,496,011.00 ",541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MAN,8/23/24,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMEN,"The purpose of this modification is to revise the submission dates
for the quarterly progress report, Quarterly Financial Reports and
Annual Performance Reports.",JKMEF5QVJK24,DAI GLOBAL LLC,"For Profit Organization
Limited Liability Corporation",,MARYLAND 08,,208143664,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=7200AA24C00062&modNumber=P00002&idvAgencyID=&idvPIID=&contractType=AWARD
2/12/25,USAID,7200,USAID M/OAA,7200AA,AGENCY FOR INTERNATIONAL DEVELOPM,7200,USAID M/OAA,7200AA,1/15/25,Final,Definitive Contract,P00003,7200AA23C00112,FUNDING ONLY ACTION," $78,000,000.00 "," $66,601,670.00 ",541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHN",9/18/23,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMEN,Science for Development Fellowship Contract,L1CETZZ5GBG3,USMAX CORPORATION,"Corporate Entity, Not Tax Exempt","DoT Certified Disadvantaged Business Enterprise
Self-Certified Small Disadvantaged Business",VIRGINIA 11,"Minority-Owned Business
Asian-Pacific American Owned
Women-Owned Business
Women-Owned Small Business",220314648,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=7200AA23C00112&modNumber=P00003&idvAgencyID=&idvPIID=&contractType=AWARD
2/12/25,USAID,7200,USAID M/OAA,7200AA,AGENCY FOR INTERNATIONAL DEVELOPM,7200,USAID M/OAA,7200AA,11/13/24,Final,Delivery/Task Order,P00001,7200AA24F00004,OTHER ADMINISTRATIVE ACTION," $90,000,090.00 "," $70,000,090.00 ",541310,ARCHITECTURAL SERVICES,9/27/24,C219,ARCHITECT AND ENGINEERING- GENERAL: OTHER,"REFS/CEIC/Infrastructure (I): New Task Order (TO) called
(Limit 250 characters)
""Partnership for Global Infrastructure and Investment (PGI)
Fund Task Order"". The PGI TO will provide infrastructure",EPUXNLX5EYC4,"AECOM TECHNICAL SERVICES, INC.","Corporate Entity, Not Tax Exempt",,CALIFORNIA 34,,900713135,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=7200AA24F00004&modNumber=P00001&idvAgencyID=&idvPIID=7200AA21D00008&contractType=AWARD
2/12/25,USAID,7200,"BUREAU FOR INCLUSIVE GROWTH, PARTN",7201P1,AGENCY FOR INTERNATIONAL DEVELOPM,7200,USAID M/OAA,7200AA,1/30/25,Final,Definitive Contract,P00010,7200AA23C00091,OTHER ADMINISTRATIVE ACTION," $96,000,000.00 "," $75,766,954.00 ",541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MAN,8/21/23,R405,SUPPORT- PROFESSIONAL: OPERATIONS RESEARCH,Remove section 8.20,V71FRUGWJMM3,ENCOMPASS LLC,"Corporate Entity, Not Tax Exempt",,MARYLAND 08,Women-Owned Business,209105644,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=7200AA23C00091&modNumber=P00010&idvAgencyID=&idvPIID=&contractType=AWARD
2/12/25,USAID,7200,USAID/UKRAINE,720121,AGENCY FOR INTERNATIONAL DEVELOPM,7200,USAID/UKRAINE,720121,10/21/24,Final,Definitive Contract,0,72012125C00001,," $90,000,000.00 "," $79,384,453.00 ",541690,OTHER SCIENTIFIC AND TECHNICAL CONSULTING SE,10/23/24,R406,SUPPORT- PROFESSIONAL: POLICY REVIEW/DEVELO,Furthering Health Reform and Recovery new award,CKV2L9GZKJK3,DELOITTE CONSULTING LLP,Partnership or Limited Liability Partnership,,VIRGINIA 08,,222091742,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72012125C00001&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD
2/12/25,USAID,7200,USAID M/OAA,7200AA,AGENCY FOR INTERNATIONAL DEVELOPM,7200,"BUREAU FOR INCLUSIVE GROWTH, PARTN",7201P1,1/17/25,Final,Definitive Contract,P00012,7200AA22C00044,EXERCISE AN OPTION," $251,347,177.00 "," $80,198,329.00 ",541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MAN,9/21/22,R499,SUPPORT- PROFESSIONAL: OTHER,"The purpose of this modification is to change the Activity title,
(Limit 250 characters)Exercise Option Period, and provide IF of $36,495,949.",DSUSFJFR9A33,"CHEMONICS INTERNATIONAL, INC.","Corporate Entity, Not Tax Exempt
For Profit Organization
Subchapter S Corporation",,DISTRICT OF COLUMBIA 98,,200035115,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=7200AA22C00044&modNumber=P00012&idvAgencyID=&idvPIID=&contractType=AWARD
2/12/25,USAID,7200,USAID M/OAA,7200AA,AGENCY FOR INTERNATIONAL DEVELOPM,7200,USAID/MALAWI,720612,10/23/24,Final,Delivery/Task Order,P00005,7200AA23M00002,FUNDING ONLY ACTION," $99,127,143.00 "," $92,024,980.00 ",541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MAN,9/21/23,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMEN,"The purpose of Modification #05 is to provide incremental funding
in the amount of $763,603.00, thereby increasing the total amount
obligated from $6,338,560.18 to $7,102,163.18.",ZEXSK75HMV45,DALBERG CONSULTING US LLC,Partnership or Limited Liability Partnership,Self-Certified Small Disadvantaged Business,98,Women-Owned Business,200053455,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=7200AA23M00002&modNumber=P00005&idvAgencyID=&idvPIID=GS10F0188V&contractType=AWARD
2/12/25,USAID,7200,USAID M/OAA,7200AA,AGENCY FOR INTERNATIONAL DEVELOPM,7200,AMER EMBASSY NAIROBI - USAID/KENYA,720615,12/30/24,Final,Definitive Contract,P00030,7200AA21C00056,FUNDING ONLY ACTION," $520,757,945.00 "," $159,503,649.00 ",541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHN",9/25/21,R499,SUPPORT- PROFESSIONAL: OTHER,"AFR/SD/Prosper: In partnership with Prosper Africa, Feed the
(Limit 250 characters)Future, and other initiatives, the USAID Africa Bureau,
Current: 245Africa Regional Missions, and the Middle East Bureau are
j i tl t bli hi th f i d d t t",JKMEF5QVJK24,"DAI GLOBAL, LLC","Limited Liability Corporation, For Profit Organization",,MARYLAND 08,,208143664,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=7200AA21C00056&modNumber=P00030&idvAgencyID=&idvPIID=&contractType=AWARD
,USAID,7200,"BUREAU FOR INCLUSIVE GROWTH, PARTN",7201P1,AGENCY FOR INTERNATIONAL DEVELOPM,7200,"BUREAU FOR INCLUSIVE GROWTH, PARTN",7201P1,2/15/24,Final,Delivery/Task Order,P00017,7200AA20M00008,FUNDING ONLY ACTION," $36,800,913.00 "," $14,916,664.00 ",541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MAN,8/7/20,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICA,"The purpose of Modification #17 is to provide incremental funding
in the amount of $5,638,618.00, increasing the total obligated
amount from $16,245,630.90 to $21,884,248.90 thereby, leaving an
bli t d t f $14 916 664 10 i l i f th O",WWH4L4GKKW58,EDUCATION DEVELOPMENT CENTER I,Non Profit Organization,,MASSACHUSETTS 05,,024518778,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=7200AA20M00008&modNumber=P00017&idvAgencyID=&idvPIID=GS10F0406P&contractType=AWARD
,USAID,7200,"BUREAU FOR INCLUSIVE GROWTH, PARTN",7201P1,AGENCY FOR INTERNATIONAL DEVELOPM,7200,"BUREAU FOR INCLUSIVE GROWTH, PARTN",7201P1,9/19/24,Final,Delivery/Task Order,P00017,7200AA21M00004,FUNDING ONLY ACTION," $36,444,132.00 "," $5,486,516.00 ",541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MAN,3/23/21,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICA,"The purpose of Modification #17 is to provide incremental funding
in the amount of $935,350.35 increasing the total amount from
$30,022,265.20 to $30,957,615.55 thereby leaving an unobligated",V71FRUGWJMM3,ENCOMPASS LLC,"Corporate Entity, Not Tax Exempt",,MARYLAND 08,"Women-Owned Business
For Profit Organization
Subchapter S Corporation",209105644,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=7200AA21M00004&modNumber=P00017&idvAgencyID=&idvPIID=47QRAA19D00BV&contractType=AWARD
,USAID,7200,USAID/MOLDOVA,720117,AGENCY FOR INTERNATIONAL DEVELOPM,7200,USAID/MOLDOVA,720117,11/7/24,Final,Definitive Contract,P00004,72011722C00001,FUNDING ONLY ACTION," $35,000,000.00 "," $12,059,939.00 ",541690,OTHER SCIENTIFIC AND TECHNICAL CONSULTING SE,4/29/22,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICA,MISRA - Incremental funding action.,GNPVSGEJ41N1,NATHAN ASSOCIATES INC.,"Corporate Entity, Not Tax Exempt
For Profit Organization
Limited Liability Corporation",,VIRGINIA 08,,222092133,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72011722C00001&modNumber=P00004&idvAgencyID=&idvPIID=&contractType=AWARD
,USAID,7200,USAID/MOLDOVA,720117,AGENCY FOR INTERNATIONAL DEVELOPM,7200,USAID/MOLDOVA,720117,11/7/24,Final,Definitive Contract,P00005,72011722C00002,OTHER ADMINISTRATIVE ACTION," $49,696,117.00 "," $16,903,627.00 ",541690,OTHER SCIENTIFIC AND TECHNICAL CONSULTING SE,9/20/22,R499,SUPPORT- PROFESSIONAL: OTHER,Rural Competitiveness Resilience Activity Incremental Funding,DSUSFJFR9A33,"CHEMONICS INTERNATIONAL, INC.","Corporate Entity, Not Tax Exempt",,98,,200035115,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72011722C00002&modNumber=P00005&idvAgencyID=&idvPIID=&contractType=AWARD
,USAID,7200,USAID/UKRAINE,720121,AGENCY FOR INTERNATIONAL DEVELOPM,7200,USAID/UKRAINE,720121,12/20/24,Final,BPA Call,P00003,72012123F50012,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE," $603,447.00 "," $54,037.00 ",541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MAN,6/12/23,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMEN,Technical Advisor (Human Rights) ISC position.,EF1MPLQXCGP5,PM CONSULTING GROUP LLC,"Corporate Entity, Not Tax Exempt
For Profit Organization
Limited Liability Corporation","SBA Certified 8(a) Program Participant
DoT Certified Disadvantaged Business Enterprise
Self-Certified Small Disadvantaged Business",MARYLAND 02,"Minority-Owned Business
Black American Owned",212042370,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72012123F50012&modNumber=P00003&idvAgencyID=&idvPIID=72028021A00002&contractType=AWARD
,USAID,7200,USAID/UKRAINE,720121,AGENCY FOR INTERNATIONAL DEVELOPM,7200,USAID/UKRAINE,720121,6/27/24,Final,BPA Call,P00003,720072012123F50013,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE," $945,450.00 "," $61,037.00 ",541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MAN,6/15/23,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMEN,"This modification is to add $393,609.60 additional funds to
cover the extension period.",EF1MPLQXCGP5,PM CONSULTING GROUP LLC,"Corporate Entity, Not Tax Exempt","SBA Certified 8(a) Program Participant
DoT Certified Disadvantaged Business Enterprise
Self-Certified Small Disadvantaged Business",MARYLAND 02,"Minority-Owned Business
Black American Owned",212042370,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72012123F50013&modNumber=P00003&idvAgencyID=&idvPIID=72028021A00002&contractType=AWARD
,USAID,7200,USAID/SERBIA,720169,AGENCY FOR INTERNATIONAL DEVELOPM,7200,USAID/SERBIA,720169,8/22/24,Final,Delivery/Task Order,P00001,72016923F00003,FUNDING ONLY ACTION," $9,952,252.00 "," $6,022,252.00 ",541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHN",9/25/23,R499,SUPPORT- PROFESSIONAL: OTHER,Justice for All activity,MBQ8THB43VL6,"DEVELOPMENT PROFESSIONALS, INC","Corporate Entity, Not Tax Exempt
For Profit Organization
Subchapter S Corporation",,VIRGINIA 11,"Women-Owned Business
Women-Owned Small Business
Self-Certified Small Disadvantaged Business",221825064,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72016923F00003&modNumber=P00001&idvAgencyID=&idvPIID=7200AA21D00020&contractType=AWARD
,USAID,7200,USAID/EGYPT,720263,AGENCY FOR INTERNATIONAL DEVELOPM,7200,USAID M,72000M,9/24/24,Final,BPA Call,P00004,72026323F50001,EXERCISE AN OPTION," $512,426.00 ", $-   ,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MAN,12/20/22,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMEN,Human Resources Services - Modification # 4,EF1MPLQXCGP5,PM CONSULTING GROUP LLC,"Corporate Entity, Not Tax Exempt","SBA Certified 8(a) Program Participant
DoT Certified Disadvantaged Business Enterprise
Self-Certified Small Disadvantaged Business",MARYLAND 02,"Minority-Owned Business
Black American Owned",212042370,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72026323F50001&modNumber=P00004&idvAgencyID=&idvPIID=72028021A00002&contractType=AWARD
,USAID,7200,USAID/LEBANON,720268,AGENCY FOR INTERNATIONAL DEVELOPM,7200,USAID/LEBANON,720268,8/5/24,Final,Definitive Contract,P00006,72026821C00002,EXERCISE AN OPTION," $29,982,155.00 "," $3,689,258.00 ",541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, E",9/24/21,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMEN,"Innovation for Affordable and Renewable Energy for All (INARA) -
(Limit 250 characters)
Exercise the option year 1, year 4 of the contract.",HRZLQ4ZDHMZ1,"DT GLOBAL, INC","Corporate Entity, Not Tax Exempt",,DISTRICT OF COLUMBIA 08,,200064061,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72026821C00002&modNumber=P00006&idvAgencyID=&idvPIID=&contractType=AWARD
,USAID,7200,USAID/ INDIA,720386,AGENCY FOR INTERNATIONAL DEVELOPM,7200,USAID/ INDIA,720386,9/30/24,Final,Delivery/Task Order,P00007,72038621F00002,OTHER ADMINISTRATIVE ACTION," $48,897,991.00 "," $6,980,749.00 ",541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHN",4/23/21,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMEN,"Request to procure a Task Order under the USAID ENERGY IDIQ II to
obtain services for South Asia Regional Energy Partnership (SAREP).",JJHCMK4NT5N3,RESEARCH TRIANGLE INSTITUTE,"Corporate Entity, Tax Exempt",,,,277090155,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72038621F00002&modNumber=P00007&idvAgencyID=&idvPIID=7200AA19D00028&contractType=AWARD
,USAID,7200,USAID/BANGLADESH,720388,AGENCY FOR INTERNATIONAL DEVELOPM,7200,USAID/BANGLADESH,720388,5/8/24,Final,Delivery/Task Order,P00003,720072038822F00001,FUNDING ONLY ACTION," $38,500,000.00 "," $10,154,591.00 ",541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHN",11/18/21,U009,EDUCATION/TRAINING- GENERAL,Incremental funding action for Esho Shikhi,KZ2UGRDKFNJ6,WINROCK INTERNATIONAL INSTITUTE,"Corporate Entity, Tax Exempt",,ARKANSAS 02,Non Profit Organization,722021748,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72038822F00001&modNumber=P00003&idvAgencyID=&idvPIID=72038821D00001&contractType=AWARD
,USAID,7200,USAID/VIETNAM,720440,AGENCY FOR INTERNATIONAL DEVELOPM,7200,USAID/VIETNAM,720440,1/17/25,Final,Delivery/Task Order,P00006,720072044020F00002,FUNDING ONLY ACTION," $36,274,769.00 "," $4,687,037.00 ",541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHN",7/1/20,R499,SUPPORT- PROFESSIONAL: OTHER,USAID Sustainable Forest Management,JKMEF5QVJK24,"DAI GLOBAL, LLC","For Profit Organization, Limited Liability Corporation",,MARYLAND 08,,208143664,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72044020F00002&modNumber=P00006&idvAgencyID=&idvPIID=7200AA18D00020&contractType=AWARD
,USAID,7200,USAID/VIETNAM,720440,AGENCY FOR INTERNATIONAL DEVELOPM,7200,USAID/VIETNAM,720440,1/17/25,Final,Delivery/Task Order,P00008,72044020F00003,FUNDING ONLY ACTION," $36,251,254.00 "," $5,522,669.00 ",541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHN",9/30/20,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICA,"The purpose of this amendment is to provide an incremental funding
of $5,689,189; thus changing the total obligated amount of the Task
Order from $25,039,396 to $30,728,585.",CKV2L9GZKJK3,DELOITTE CONSULTING LLP,Partnership or Limited Liability Partnership,,VIRGINIA 08,,222091742,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72044020F00003&modNumber=P00008&idvAgencyID=&idvPIID=7200AA19D00025&contractType=AWARD
,USAID,7200,USAID/TIMOR-LESTE,720472,AGENCY FOR INTERNATIONAL DEVELOPM,7200,USAID/TIMOR-LESTE,720472,12/21/24,Final,Delivery/Task Order,P00001,72047224F00001,FUNDING ONLY ACTION," $7,986,593.00 "," $1,957,754.00 ",541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHN",12/29/23,R499,SUPPORT- PROFESSIONAL: OTHER,"This is incremental funding action in the amount of $3,871,299.70.",WP6GRMDKNCB1,DEXIS INTERACTIVE INCORPORATED,"Corporate Entity, Not Tax Exempt",,DISTRICT OF COLUMBIA 08,"Minority-Owned Business
Subcontinent Asian (Asian-Indian) American Owned",200052205,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7200&PIID=72047224F00001&modNumber=P00001&idvAgencyID=&idvPIID=7200AA22D00003&contractType=AWARD
